id,default_code,description,name,is_storable,tracking,categ_id:id
product_template_kwd_ask_ak,KWD-ASK-AK,Access Key for KPG-D1NK P25 trunked programming </p><p>Notes: Enables P25 Trunked system programming privileges in a KPG-D1NK.</p><p>• For NX-5000 series only. </p><p>• Must be activated by trunked system operator (SYSOP) with KWD-ASK-MK Master Key.</p><p>• Must have KPG-D1NK. </p><p>• Configurable expiration period of KWD-ASK-AK set by KWD-ASK-MK is available for 3 years for built in battery. USB Key must be replaced since the expiration set up dose not work after 3 years.,Access Key for KPG-D1NK P25 trunked programming ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_ask_mk,KWD-ASK-MK,Master Key for activating KWD-ASK-AK Access Keys </p><p>- Restricted Purchase Requirements -</p><p>Notes:</p><p>• For NX-5000 series only.</p><p>• Sold to trunked system operator (SYSOP) or SYSOP authorized entities only</p><p>• Must have KPG-D1NK.</p><p>• SYSOP must provide 3-digit HEX HSID to Kenwood with P25 Trunking System Keys Request Form placed on Kenwood Tools.</p><p>• Purchase KWD-ASK-AK Access Keys if needed.,Master Key for activating KWD-ASK-AK Access Keys ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_nx10dck,KWD-NX10DCK,License Key for DMR Tier 2 Conventional,License Key for DMR Tier 2 Conventional,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_nx10msk,KWD-NX10MSK,License Key for Multi-site & RF Link,License Key for Multi-site & RF Link,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_nx10nck,KWD-NX10NCK,License Key for NXDN Conventional,License Key for NXDN Conventional,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_nx10spk,KWD-NX10SPK,License Key for SIP Telephone Interface (NXDN and DMR only),License Key for SIP Telephone Interface (NXDN and DMR only),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_nx10vrk,KWD-NX10VRK,Voting Repeater License,Voting Repeater License,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_ofl_usb,KWD-OFL-USB,USB License Storage Hardware key for Radio Feature License</p><p>Note: </p><p>- Must purchase Radio Feature Licenses separately.</p><p>- Can be used with only one (1) KPT-300LMC Account Registration Key.</p><p>- Requires KPT-300LMC V1.10 or higher.</p><p>- Cancellation rule is different from standard Online/Offline Authentication. Please refer to a leaflet bundled with KWD-OFL-USB.</p><p></p><p>Warranty Information:</p><p>- Damaged USB License Storage “KWD-OFL-USB”</p><p>a. Remaining Licenses will not be warranted.</p><p>b. Licenses not uploaded to the License Management Server will not be warranted.,USB License Storage Hardware key for Radio Feature License,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_yh_3000p,KWD-YH-3000P,"High Visibility Green Housing Kit for NX-3x20 series Standard Key Portables</p><p>Must order L-5068 for Factory Install. Eligible for warranty of IP67 immersion only when factory installed with L-5068.</p><p>Note: If you order only housing and perform Dealer Installation, IP67 Warranty Claim will not be eligible. </p><p>Note: Coloring of housing changed to High Visibility Green after Nov 2021 production. Original yellow is no longer available.",High Visibility Green Housing Kit for NX-3x20 series Standard Key Portables,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_yh_3000u,KWD-YH-3000U,"High Visibility Green Housing Kit for NX-3x00 series Standard Key Portables</p><p>Must order L-5068 for Factory Install. Eligible for warranty of IP67 immersion only when factory installed with L-5068.</p><p>Note: If you order only housing and perform Dealer Installation, IP67 Warranty Claim will not be eligible. </p><p>Note: Coloring of housing changed to High Visibility Green after Nov 2021 production. Original yellow is no longer available.",High Visibility Green Housing Kit for NX-3x00 series Standard Key Portables,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_kwd_yh_5000,KWD-YH-5000,"Yellow Housing Kit for NX-5000 series Portables (Standard Key Model K2/K5 Only)</p><p>Order L-5024 for Factory Install. (Eligible for warranty of IP67/68 immersion / Intrinsically Safe Option must be installed by Kenwood.)</p><p>Note: If you order only housing and perform Dealer Installation, IP67/68 Warranty Claim will not be eligible. ",Yellow Housing Kit for NX-5000 series Portables (Standard Key Model K2/K5 Only),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_1849,L-1849,"FSFS++  Forest Service Feature Set - Field Installation</p><p>Adds Tactical Zone improvements and Analog Conv & P25 Conv Zone Cloning</p><p>Note: Purchase per application - provided as Custom FW for unlimited radios</p><p>To PLACE AN ORDER, submit “Kenwood LMR Customization Application” form along with your PO  via email (lmr-customs@us.jvckenwood.com) </p><p></p><p>• This feature set is provided as custom firmware based on V4.21.00 firmware. </p><p>• Feature set is applicable for analog conventional / P25 conventional modes only.</p><p>• Feature set does not support Mobile multi-deck configuration.</p><p>• Feature set will not work with any other firmware options or customized firmware.</p><p>• Custom firmware is not eligible for warranty compensation. ",FSFS++  Forest Service Feature Set - Field Installation,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_1873,L-1873,NX-1000 Series Mobiles Programming (with basic TX/RX check)</p><p>Must submit NX-x000 Series Programming Order Form upon placing order for any programming services,NX-1000 Series Mobiles Programming (with basic TX/RX check),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_1874,L-1874,Install Garmin GPS15XL-W in NX-1000 Series mobile</p><p>Note: The KGS-3 & GPS15XL-W are not compatible with KGP-2A/2B AVL systems.,Install Garmin GPS15XL-W in NX-1000 Series mobile,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_1900,L-1900,Factory Activation of NXR-1x00 Feature Licenses (per Repeater)</p><p>Note: Must purchase Repeater Feature Licenses separately.</p><p>KPT-300LMC's History Menu will not display the Repeater Features activated by Factory.,Factory Activation of NXR-1x00 Feature Licenses (per Repeater),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5000,L-5000,"KPT-300LMC Account Registration Key</p><p>Note: Must submit ""KPT-300LMC - Account Request Form"" to Land Mobile Order Desk. </p><p>Please find and download form from KENWOOD MyTools website > Product > Forms",KPT-300LMC Account Registration Key,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5001,L-5001,Factory Activation of Radio Feature Licenses (per Radio)</p><p>Note: Must purchase Radio Feature Licenses separately.</p><p>KPT-300LMC's History Menu will not display the Radio Features activated by Factory.,Factory Activation of Radio Feature Licenses (per Radio),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5002,L-5002,NX-5200/5300/5400 Programming (with basic TX/RX check)</p><p>Must submit NX-x000 Series Programming Order Form upon placing order for any programming services.,NX-5200/5300/5400 Programming (with basic TX/RX check),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5003,L-5003,Install KWD-AE30K in NX-5000 series Portable </p><p>(Must purchase module separately),Install KWD-AE30K in NX-5000 series Portable ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5004,L-5004,Install KWD-AE31K in NX-5000 series Portable </p><p>(Must purchase module separately),Install KWD-AE31K in NX-5000 series Portable ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5005,L-5005,KPG-D1NK System Key File (SKF)</p><p>Note: Enables P25 Trunked system programming privileges in a KPG-D1NK.</p><p>- Restricted Purchase Requirements -</p><p>• Trunked system operator (SYSOP) must provide 3-digit HEX HSID to Kenwood with P25 Trunking System Keys Request Form placed on Kenwood Tools.</p><p>• Must have KPG-D1NK.</p><p>• Kenwood ships an encrypted  *.SKF file via E-Mail to the address provided on the  P25 Trunking System Keys Request Form placed on Kenwood Tools.</p><p>• Non-SYSOP entities ordering L-5005 must provide verifiable written authorization from SYSOP to receive an *.SKF file.</p><p>• 3-digit HEX HSID are securely encrypted & embedded in the *.SKF file.</p><p>,KPG-D1NK System Key File (SKF),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5006,L-5006,NX-5000 Mobile Programming (with basic TX/RX check),NX-5000 Mobile Programming (with basic TX/RX check),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5007,L-5007,Install KWD-AE30K in NX-5000 series Mobile </p><p>(Must purchase module separately),Install KWD-AE30K in NX-5000 series Mobile ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5008,L-5008,Install KWD-AE31K in NX-5000 series Mobile </p><p>(Must purchase module separately),Install KWD-AE31K in NX-5000 series Mobile ,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5015,L-5015,"Install KAP-2 (Default) HR1/INTERNAL Sp./PA.</p><p>Note: This labor code is only for individual orders for mobile configuration. The labor code (L-5032, 5034, and 5036) for Multi RF Deck Configuration Package includes installation of KAP-2. ",Install KAP-2 (Default) HR1/INTERNAL Sp./PA.,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5019,L-5019,"Install KAP-2 (Default) HR1/EXTERNAL Sp./PA.</p><p>Note: This labor code is only for individual orders for mobile configuration. The labor code (L-5032, 5034, and 5036) for Multi RF Deck Configuration Package includes installation of KAP-2. ",Install KAP-2 (Default) HR1/EXTERNAL Sp./PA.,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5024,L-5024,Assemble Yellow Housing KWD-YH-5000 with NX-5000 series Portable,Assemble Yellow Housing KWD-YH-5000 with NX-5000 series Portable,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5029,L-5029,Factory Assembly & Factory Packing for Single Head Remote Kit and Radio,Factory Assembly & Factory Packing for Single Head Remote Kit and Radio,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5030,L-5030,Factory Assembly & Factory Packing for Dual Head Remote Kit and Radio,Factory Assembly & Factory Packing for Dual Head Remote Kit and Radio,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5031,L-5031,Factory Assembly & Factory Packing for Single Head Remote Kit and Dual Deck Radio,Factory Assembly & Factory Packing for Single Head Remote Kit and Dual Deck Radio,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5032,L-5032,Factory Assembly & Factory Packing for Single Head / Dual Deck / Ext. Speakers,Factory Assembly & Factory Packing for Single Head / Dual Deck / Ext. Speakers,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5033,L-5033,Factory Assembly & Factory Packing for Dual Head and Dual Deck Radio,Factory Assembly & Factory Packing for Dual Head and Dual Deck Radio,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5034,L-5034,Factory Assembly & Factory Packing for Dual Head / Dual Deck / Ext. Speakers,Factory Assembly & Factory Packing for Dual Head / Dual Deck / Ext. Speakers,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5035,L-5035,Factory Assembly & Factory Packing for Single Head Remote and Triple Deck Radio,Factory Assembly & Factory Packing for Single Head Remote and Triple Deck Radio,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5037,L-5037,Factory Assembly & Factory Packing for Dual Head and Triple Deck Radio</p><p>,Factory Assembly & Factory Packing for Dual Head and Triple Deck Radio,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5039,L-5039,Configure NX-5200/5300/5400 for CSA US Intrinsically Safe</p><p>Must order KNB-LS5CU or KNB-LS7M I.S. battery,Configure NX-5200/5300/5400 for CSA US Intrinsically Safe,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5051,L-5051,P25 CAP Compliance of Non-Encrypted Radio - Disable Built-in DES,P25 CAP Compliance of Non-Encrypted Radio - Disable Built-in DES,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5052,L-5052,NX-3000 Series Portables  Programming (with basic TX/RX check)</p><p>Must submit NX-x000 Series Programming Order Form upon placing order for any programming services.,NX-3000 Series Portables  Programming (with basic TX/RX check),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5053,L-5053,NX-3720HG/3820HG/3920G/3921G Programming (with basic TX/RX check),NX-3720HG/3820HG/3920G/3921G Programming (with basic TX/RX check),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5054,L-5054,Installation AES/DES for NX-3000 Portable/Mobile,Installation AES/DES for NX-3000 Portable/Mobile,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5062,L-5062,Configure NX-3000 series for CSA US Intrinsically Safe</p><p>Note: NX-3000 series I.S. radios must be used with matching I.S. battery KNB-79LCM.,Configure NX-3000 series for CSA US Intrinsically Safe,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5068,L-5068,Assemble Color Housing KWD-YH-3000U/P with NX-3000 series Portable,Assemble Color Housing KWD-YH-3000U/P with NX-3000 series Portable,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5075,L-5075,NX-1000 Series Portables  Programming (with basic TX/RX check)</p><p>Must submit NX-x000 Series Programming Order Form upon placing order for any programming services.,NX-1000 Series Portables  Programming (with basic TX/RX check),TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_5077,L-5077,FSFS++ Forest Service Feature Set - Factory Installation</p><p>Adds Tactical Zone improvements and Analog Conv & P25 Conv Zone Cloning</p><p>Note: Must purchase per Radio</p><p>• This feature set is provided by custom firmware based on V4.21.00 firmware. </p><p>• Feature set is applicable for analog conventional / P25 conventional modes only.</p><p>• Feature set does not support mobile multi-deck configuration. </p><p>• Feature set will not work with any other firmware options or customized firmware. </p><p>• Custom firmware is not eligible for warranty compensation.,FSFS++ Forest Service Feature Set - Factory Installation,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_836,L-836,Assemble KMB-16 with six KSC-25/25L,Assemble KMB-16 with six KSC-25/25L,TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_l_961,L-961,"Assemble KMB-23 with six KSC-24/25/25L/32 (Rapid Rate, 120 Volt versions only)","Assemble KMB-23 with six KSC-24/25/25L/32 (Rapid Rate, 120 Volt versions only)",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200avbk,NX-1200AVBK,"VHF (136-174MHz), 5W, 64 CH, Basic, Analog","VHF (136-174MHz), 5W, 64 CH, Basic, Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200avbk2,NX-1200AVBK2,"VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, Analog","VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200dvbk,NX-1200DVBK,"VHF (136-174MHz), 5W, 64 CH, Basic Model, DMR/Analog","VHF (136-174MHz), 5W, 64 CH, Basic Model, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200dvbk2,NX-1200DVBK2,"VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog","VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200dvk3,NX-1200DVK3,"VHF (136-174MHz), 5W, 260 CH, Full Keypad Model, DMR/Analog","VHF (136-174MHz), 5W, 260 CH, Full Keypad Model, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200_iscdbk,NX-1200-ISCDBK,"VHF (136-174MHz), 5W, 64 CH, Basic Model, DMR/Analog</p><p>Note: Can be used in Class I Gas Environment only","VHF (136-174MHz), 5W, 64 CH, Basic Model, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200_iscdbk2,NX-1200-ISCDBK2,"VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog</p><p>Note: Can be used in Class I Gas Environment only","VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200_iscnbk,NX-1200-ISCNBK,"VHF (136-174MHz), 5W, 64 CH, Basic Model, NXDN/Analog</p><p>Note: Can be used in Class I Gas Environment only","VHF (136-174MHz), 5W, 64 CH, Basic Model, NXDN/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200_iscnbk2,NX-1200-ISCNBK2,"VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, NXDN/Analog</p><p>Note: Can be used in Class I Gas Environment only","VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, NXDN/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200nvbk,NX-1200NVBK,"VHF (136-174MHz), 5W, 64 CH, Basic Model, NXDN/Analog","VHF (136-174MHz), 5W, 64 CH, Basic Model, NXDN/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200nvbk2,NX-1200NVBK2,"VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, NXDN/Analog","VHF (136-174MHz), 5W, 260 CH, LCD & Standard Keypad, NXDN/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1200nvk3,NX-1200NVK3,"VHF (136-174MHz), 5W, 260 CH, LCD & Full Keypad, NXDN/Analog","VHF (136-174MHz), 5W, 260 CH, LCD & Full Keypad, NXDN/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1202avbk,NX-1202AVBK,"VHF (136-174MHz), 2W, 64 CH, Basic Model, Analog","VHF (136-174MHz), 2W, 64 CH, Basic Model, Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300aubk,NX-1300AUBK,"UHF (450-520MHz), 5W, 64 CH, Basic, Analog","UHF (450-520MHz), 5W, 64 CH, Basic, Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300aubk2,NX-1300AUBK2,"UHF (450-520 MHz), 5W, 260 CH, LCD & Standard Keypad,Analog","UHF (450-520 MHz), 5W, 260 CH, LCD & Standard Keypad,Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300aubk4,NX-1300AUBK4,"UHF (400-470MHz), 5W, 64 CH, Basic, Analog","UHF (400-470MHz), 5W, 64 CH, Basic, Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300aubk5,NX-1300AUBK5,"UHF (400-470 MHz), 5W, 260 CH, LCD & Standard Keypad, Analog","UHF (400-470 MHz), 5W, 260 CH, LCD & Standard Keypad, Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300dubk,NX-1300DUBK,"UHF (450-520MHz), 5W, 64 CH, Basic Model, DMR/Analog","UHF (450-520MHz), 5W, 64 CH, Basic Model, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300dubk2,NX-1300DUBK2,"UHF (450-520MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog","UHF (450-520MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300dubk4,NX-1300DUBK4,"UHF (400-470MHz), 5W, 64 CH, Basic Model, DMR/Analog","UHF (400-470MHz), 5W, 64 CH, Basic Model, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300dubk5,NX-1300DUBK5,"UHF (400-470MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog","UHF (400-470MHz), 5W, 260 CH, LCD & Standard Keypad, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
product_template_nx_1300duk3,NX-1300DUK3,"UHF (450-520MHz), 5W, 260 CH, Full Keypad Model, DMR/Analog","UHF (450-520MHz), 5W, 260 CH, Full Keypad Model, DMR/Analog",TRUE,none,aak_product_data.product_category_kenwood_lmr_dealer_components
